avg,0,150,300,500,1000
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
