avg,0,150,300,500,1000
0.4333333333333334,0.5000000000000001,0.6,0.5666666666666667,0.36666666666666664,0.13333333333333333
0.5733333333333334,0.6666666666666667,0.5,0.6,0.3,0.8
0.6733333333333333,0.8333333333333333,0.7666666666666667,0.6,0.6666666666666666,0.5
0.3466666666666667,0.5666666666666668,0.2333333333333333,0.36666666666666664,0.26666666666666666,0.3
0.4,0.5,0.5666666666666667,0.26666666666666666,0.5,0.16666666666666666
0.4133333333333333,0.5333333333333333,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.7333333333333334
0.3733333333333334,0.5333333333333334,0.3666666666666667,0.4666666666666667,0.2333333333333333,0.26666666666666666
0.6333333333333333,0.8,0.4666666666666666,0.7,0.5666666666666667,0.6333333333333333
0.52,0.9,0.4333333333333333,0.3666666666666666,0.5666666666666667,0.3333333333333333
0.56,0.7666666666666667,0.5333333333333332,0.5333333333333333,0.5666666666666667,0.4
1,1,1,1,1,1
0.31333333333333335,0.5333333333333334,0.2333333333333333,0.3,0.13333333333333333,0.36666666666666664
0.35333333333333333,0.1,0.3,0.4,0.36666666666666664,0.6
0.6799999999999999,0.7333333333333333,0.39999999999999997,0.7333333333333334,0.9666666666666668,0.5666666666666667
0.6333333333333334,0.5666666666666667,0.6666666666666667,0.4000000000000001,0.8333333333333333,0.7
0.4333333333333333,0.6,0.5333333333333333,0.4333333333333333,0.3,0.3
0.2933333333333333,0.4666666666666666,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0.35999999999999993,0.4,0.5666666666666667,0.4333333333333333,0.19999999999999998,0.19999999999999998
0.40666666666666673,0.6000000000000001,0.5333333333333333,0.13333333333333333,0.4,0.36666666666666664
0.6133333333333333,0.6333333333333333,0.4666666666666666,0.7,0.5666666666666667,0.7
0.5066666666666667,0.8666666666666668,0.5333333333333333,0.4666666666666667,0.2333333333333333,0.4333333333333334
0.5066666666666666,0.8333333333333334,0.7,0.3,0.4666666666666666,0.2333333333333333
0.43333333333333335,0.6,0.4,0.36666666666666664,0.4666666666666667,0.33333333333333337
0.48000000000000004,0.7000000000000001,0.4333333333333334,0.5,0.23333333333333334,0.5333333333333334
0.4666666666666667,0.8,0.5666666666666667,0.26666666666666666,0.4,0.3
0.36,0.33333333333333337,0.5333333333333333,0.3,0.3333333333333333,0.3
